source_file|year|constituency|category|sn|record_text|page|extraction_method
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|1|1 Of Zambi^ CDF 2024 SUCESSFUL APPLICANTS FOR YOUTH; WOMEN AND COMMUNITY GRANTS No. Name of Group Ward Zone Type_of Venture Tusyome club Chivuna Mainza Hammer mill Amwangufe Multi-purpose|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|2|Cooperative Society_ Chivuna Kamvule Goat Production Chivuna Youth Multi-purpose Co-|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|3|operative Chivuna Ngwezi Goat keeping_|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|4|Jamaima multi purpose cooperative Chivuna Kavule Zone [Gardening|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|5|Nalubulo Multi purpose cooperative Chivuna Kavule Zone Goat Rearing_|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|6|Kasuku Women's Club Chivuna Mainza Goat Rearing_ Mainza Njelesyo Multi purpose [Cooperative_ Chivuna Mainza Goat Rearing_|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|8|Lumuuno Ndubotu Women's Club chivuna Mainza Cattle Rearing_|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|9|Makala support Group [Chivuna Ngwezi Goat Tubone Multi-purpose Cooperative|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|10|Societ Chivuna Mainza Goats and Chicken|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|11|Tuzyibe Women's Multi-Purpose Chivuna Mainza Goat Rearing_ Munich Women's Multi-purpose|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|12|Cooperative Chivuna Chijanwa_ [Poultry|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|13|Peculiar Multi-purpose Cooperative_ Chivuna Chivuna Hammer Mill|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|14|Visionary Thinkers Chivuna st Micheals Pig_Rearing__|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|15|KKulya Bukende Youth Club Kalama Manyaana Goat_ fearig L Senenemani Multi purpose RervbLic 0 MUNICIPAL AZABL HKA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|16|Cooperative Kalama Manyaana [g Reatnng|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-GRANTS-MAGOYE-CONSTITUENCY.pdf|2024|Magoye|youth_women_community_grant|202|"4 20 FFR CLERK TOWN OF THE 670022, OFFICE BOX P.O. MAZABUKA 17 Malungo Multi purpose Cooperative_ Kalama Mabanga_ Goat Rearing_ 18 Kalama Multi purpose Cooperative_ Kalama Kalama Goat Rearing 19 Naleza Multi Purpose_Cooperative_ Kalama Naleza Goat Rearing_ 20 [Chiziyo Multi purpose cooperative Kalama Hakwaambwa Goat rearing_ 21 Mandima women's Poultry Club Kalama Hakwambwa Poultry_ 22 Maleleko Women's club Kalama Manyaana Goat Rearing_ 23 KKatuya Multi purpose cooperative Kalama Kalama Agro processing_ Bukwabi Multi Purpose Women's 24 Club Kalama Kalama Goat & Sheep Rearing 25 Tuyandane Toonse Club Mbayamusum] Mbaya zone Goat Rearing 26 Hakaloba Multi purpose Cooperative Mbayamusum]Mbaya zone Goat Rearing_ 27 [Mubuyu Women's club Mbayamusum]Mbaya zone Goat Rearing_ 28 Atuyakane_Multipurpose cooperative_ Mbayamusum]Mbaya zone_ Goat Rearing_ JMbaya Young Green Eagles Football 29 Club Mbayamusum] Mbaya zone Goat Rearing_ 30 Hampande United Cooperative Mbayamusum]Mbaya zone Pig_Rearing_ Break Through Muilt purpose 31 Cooperative Mbayamusum Mbaya zone Goat rearing_ Lusumpuko Multi purpose 32 Cooperative Mbayamusum]Mbaya zone Goat Rearing_ Nachtyombwe Catholice Church 33 Women's_Organisation Club_ Mbayamusum]Mbaya zone_ Goat Rearing 34 Twabuka Mutulo Club Munenga Simwaaba Pig Rearing 35 Katina multi purpose cooperative Munenga Simwaaba chicken Rearing_ 36 Tembwe Tembwe Club Munenga Munenga chicken Rearing 37 Musanta Club Munenga_ Myenga cchicken Rearing MAZABOL = CQUNCLL '2U FFR 2024 JF THE ZOWN CLERK OFFICR.8 BoX 670022, MAZABUKA Munenga Hamuntu Multi-purpose Co- 38 operative Munenga_ Munenga chicken Rearing_ Kulima Kubotu Multi Purpose 39 Cooperative_ Munenga Munenga Pig_Rearing Masikotana 1 Multi purpose 40 Cooperative_ Munenga_ Simwaaba Chicken rearing 41 Sichaalwe Multi Purpose Cooperative |Munenga Simwaaba [Chicken rearing_ Holos Mwanamwamba Multipurpose 42 Cooperative_ Munenga Munenga Goat rearing_ Hamukkwalah Multi purpose 43 Cooperative Munjile Kataba Gardening_ 44 Twasika Basa Club Munjile Kataba Goat Rearing_ 45 Mooya Multi purpose Cooperative Munjile Kataba Goat Rearing _ 46 Buka Bwacha Women's Club Munjile [Chitongo_ Chicken Reaing JMusanga A Multi purpose 47 Cooperative Munjile IChitongo_ Goat Rearing_ 48 Twabuka Multi purpose Cooperative_ Munjile Munjile Goat Rearing_ Revived Worriors multi purpose 49 cooperative_ Munjle Munjile Chicken rearing__ Mapenzi Tujule Multi purpose 50 Cooperative Munjile Munjile Goat rearing 51 Go Ahead Club Munjile Munjile Chicken rearing__ 52 [Makoye Multi purpose Cooperative MwanachingwMukuyu_ Pig_Rearing Mwanachingwala care and support 53 Association [MwanachingwNziba Goat rearing_ Mwanaching 54 Mbotubeleka Youth Club wala Mukuyu Goat Rearing_ 55 Kana women's club [Mwanachingw_Mbiya Chicken Raering_ Mwanachingwala Disabled Mwanaching 56 Organization wala Nziba Goat Rearing_ 57 Lwiito Lwesu Club MwanachingwMukuyu Goat Rearing of ZAMBIA Berublic 58 Nachaba Multipurpose Cooperative MwanachingwMukuvuiZ ABUrAL UelcoatReaing 'L0 FFR 2024 JF THE TOWNZCLERK OFFICE Box 670022, P.0 MAZABUKA 59 [six Bees Multi-purpose Co-operative_[MwanachingwNziba Chicken rearing_ 60 Kabbobboma Club MwanachingwMbiya Chicken rearing_ 61 Mapulanga Club Nachipoma Chula Chicken Rearing_ 62 KKaleya New Houses Drainage Club Nachipooma Nachipooma Poultry 63 Njaame Club Nachipooma Kaleya Chicken _Raering_ 64 Kaleya Station Unit Club Nachipooma Kaleya Chicken Rearing_ 65 Lushomo Multi Purpose Cooperative Nachipooma_ Kaleya Chicken rearing 66 Lumba Club Nachipooma Kaleya Chicken rearing_ 67 Tesekele Club Nachipooma_ KKaleya Chicken rearing_ 68 IChibolya 07 Club Nachipooma Kaleya Goat Rearing_ 69 Tusekele Manji Womens Club Nachipooma KKaleya Chicken Raering_ 70 Mbeza Nta Club Nachipooma KKaleya Chicken Rearing_ 71 Chubauba Club Nachipooma Kaleya Chicken Rearing_ 72 Mulombo Club Nachipooma_ Kaleya Chicken Rearing_ 73 Bana Munyati Club Nachipooma_ KKaleya Chicken Rearing_ 74 Mango Club_ Nachipooma Kaleya Chicken Rearing 75 Tupoto Club Nachipooma KKaleya Chicken Rearing_ 76 Tiyeseko club Nachipooma KKaleya Chicken Rearing_ 77 Habanji Multi purpose Cooperative_ Ngwezi Ngwezi Chicken rearing Twazabuka Mapenzi Youth 78 Cooperative Ngwezi Matimbaya Goat Rearing_ 79 Chilundika Youth Club Ngwezi Mogoxe Z / ~oGoatRearin 7 MAZABUKA COUNCIL 2U FFA 2024 TOWN CLERK OF THE 670022, OFFICE BoX P.o: MAZABUKA 80 Gande Saving_Youth Club Ngwezi Magoye Goat Rearing 81 Ne Dawn Ngwezi chitubamenda [Chicken Rearing 82 Katondo Womens Club Ngwezi Magoye [village banking 83 Momenttum Women Multi-purpose Mbaya Mbaya zone_ Chicken rearing Musikili Youth Multi-purpose 84 Cooperative Ngwezi Magoye ResearclChicken rearing_ Nile River Women Mulit-purpose 85 Cooperative Ngwezi Chitubameenda Chicken rearing 86 Leza Ulatuswe Women's Youth club Ngwezi Matimbaya Chicken rearing_ 87 Mubanza Multi Purpose Cooperative_ Ngwezi Magoye ResearclChicken Rearing Chilundika Goat Farming Women's 88 Club Ngwezi_ Ngwezi Goat Rearing_ Meenda Mabotu Multi-purpose 89 Cooperative_ Ngwezi chitubameenda Chicken Rearing_ 90 Chibotu Multi-puporse Co-operative_ Ngwezi MMagoye Pig_Rearing_ 91 Tukamantane Club Ngwezi_ Magoye ResearclGardening_ 92 Buka Bwacha Uvube Ngwezi Magoye Chicken rearing_ 93 Tusupulane Women Club Nkonkola Hanzala Goat rearing_ 94 Tubelekele Antoomwe Youth Club Nkonkola Nkonkola lower Pig_Rearing 95 Kabucha Tweende Women's club Nkonkola Namaila [Village banking 96 Nkonkola Multi-purpose Group Club Nkonkola Nkonkola Upper_ Goat Rearing_ 97 Kamuzuma Women's Youth Club Nkonkola Nkonkola upper_ Goat and Piggery 98 Kanundu Women's Club Nkonkola Nkonkola upper_ Chicken rearing 99 Tukomane Y outh Nkonkola Namaila Goat rearing LAMBiA CIPAL 100 Luyando Youth Multi-purpose Group Nkonkola HHanzala ABUKA ABUKA Ue4 lGoatf rearing_ L0 FFR 2024 TOWN CLERK OFFICE SFF8€ 6790022, P.O Box MAZABUKA 101 Twaabane Women's Club Nkonkola Hanzala Goat rearing 102 Namwanza Multi-Purpose co-perative_|Nkonkola [Chibuyu_ Chicken rearing (Cuuzya Multipurpose Cooperative 103 Limited Musuma HHanjalika Goat rearing_ Mutobo Multipurpose Cooperative 104 Limited Musuma Musuma Goat rearing_ Chalemautambe Multipurpose 105_[Cooperative Limited Musuma Hanjalika Gardening Known Multipurpose Cooperative 106 Limited Musuma Hanjalika Goat Rearing_ Kapulanga Multipurpose Cooperative 107 Limited Musuma Mapondo Chicken Rearing__ 108 Beleka Chick Club Musuma Mweemba Goat rearing_ 109_|Manchenya Women'S Club Musuma Goat Rearing_ Mutumbi Boola Multipurpose 110 Cooperative Limited Musuma_ Hanjalika Pig_Rearing 111 Mazuba Mabotu Musuma Hanjalika Village banking Ngwezi handicapped multipurpose 112 Cooperative Musuma Mapondo Goat Rearing_ 113 Mbalanganda Fishing Youth Club IItebe Mbalanganda Pig Rearing 114 Buka Bwacha Women'S Club IItebe Itebe Goat Rearing_ 115 Chimwaikila Fishing Youth Club Itebe Chimwaikila [Fishing Kasenje Women'S Multipurpose 116 Cooperative Limited Itebe Itebe [village Banking_ 117 Lweendo Women'S Club Itebe Itebe Goat rearing_ 0r MUNICIPAC RerobLic MAZABUKA COUNCIL 2024 L0 FFR CLERK TOWN OF THE 670022, OFFICE 6ox P.o. MAZABUKA"|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|1|1 OF ZAMB)A SUCCESSFUL APPLICANTS FOR THE 2024 CDF EMPOWERMENT LOANS No Name of_Groupl Individual Ward OB MALEELE POULTRY FARMING BENNIE ENTERPRISE MWIINGA BENNIE|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|2|EMMALINE CREATIONS MWIINGA RUTHANNAH WOMEN MULTI-PURPOSE BENNIE|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|3|COOPERATIVE SOCIETY LIMITED MWIINGA BENNIE|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|4|NEW EXCELLENCE MWIINGA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|5|HABESERI GENERAL DEALERS CHIZOBO|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|6|CHOMWA ENTERPRISES KAONGA MANKA TAILO KAONGA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|8|BEAKAS INNOVATIONS KAONGA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|9|CHOPRE ENTTERPRISE KAONGA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|10|LARYTECH ENTERPRISES KAONGA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|11|MADUBULA CLUB LUBOMBO|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|12|MUNABULI FRESH FARMS LUBOMBO SNITECH REFRIGERATION AND|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|13|SUPPLIERS LUBOMBO MULYAKULIMA MULTI-PURPOSE CO- MAZABUKA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|14|OPERATIVE SOCIETY LIMITED CENTRAL ZAMBIA 0F MUNICIPAL MAZABUKA Relublic|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|15|FRIDIZO GENERAL DEALERS CENTRAL MAKABUKA COUNCIL MAZABUKA 2024 APR|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|16|COOL BANANAS GENERAL DEALERS CENTRAL 9 CLERK TOWN THE 670022, OF BOX OFFICE Ro MAZABUKA JUSMOO GENERAL CONTRACTORS & MAZABUKA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|17|SUPPLY CENTRAL|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|18|GEOLU QUALITY MUGOTO|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|19|SIMOPPAH GENERAL DEALERS MUGOTO|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|20|BRIFEN MACACO GENERAL DEALERS MUGOTO|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|21|HAMWIIKA BUSINESS SOLUTIONS NAKAMBALA|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|22|KEMANGE GENERAL DEALERS NAKAMBALA|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|23|GRACE SING' ANDU ENTERPRISES NEGA NEGA|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|24|LANES ENTERPRISES NEGA NEGA SAKHATO GENERAL DEALERS AND|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|25|SUPPLIERS SIYOWI FELHUM CONSTRUCTION AND|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|26|GENERAL SUPPLY LIMITED SIYOWI|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|27|TUNJIMAKE GENERAL DEALERS SIYOWI ZAMBIA pF MUNICIPAL rUBLIC|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|28|NAMCORP [SIYOWZA BUKAA NCIL coV|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-YOUTH-WOMEN-COMMUNITY-EMPOWERMENT-LOANS-MAZABUKA-CENTRAL-CONSTITUENCY.pdf|2024|Mazabuka Central|empowerment_loan|202|4 APR 19 CLERK ToWN THE 670022 : OF BOX OFFICE PO. MAZABUKA|1|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|1|Sugar Of ZAMBiA SUCCESSFUL NAMES OF LEARNERS UNDER SPONSORSHIP FOR 2024 CDF ALLOCATION IN MAZABUKA CENTRAL CONSTITUENCY Sex SIN Student Number Name of Pupil Ward (MIF Grade School CANISIUS SECONDARY MAZI24/01/012 MUCHANGA MUNJI BENNIE MWIINGA MALE GRADE 8 SCHOOL CHASUNTA FEMALE GRADE SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|2|MAZI24/01/0332 HANGWELE CHABOTA BENNIE MWIINGA 10 SCHOOL S CHIKANKATA|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|3|MAZI24/01/208 LUCHEN AMANDA BENNIE MWIINGA FEMALE GRADE 9 SECONDARY CHIKANKATA GRADE SECONDARY MAZI24/01/021 NALUMINO GILBERT BENNIE MWIINGA MALE 10 SCHOOL CHIKANKATA GRADE SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|5|MAZI24/01/025 CHISANGANO DOREEN BENNIE MWIINGA FEMALE 11 SCHOOL CHIKUNI GIRLS' SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|6|MAZI24/01/027 MAZUBA JOY BENNIE MWIINGA FEMALE GRADE 8 SCHOOL CHOMA WENZA SILAVWE GRADE SECONDARY MAZI24/01/004 CHIPOYA BENNIE MWIINGA MALE 10 SCHOOL CHOMA CHIYUMUKA CHEELAKA GRADE SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|8|MAZI24/01/008 MAYBIN BENNIE MWIINGA MALE 10 SCHOQL KAUMBA SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|9|MAZI24/01/011 MWEETWA LISA CHIPO BENNIE MWIINGA FEMALE GRADE 8 SCHOOL KAUMBA SECONDARY|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|10|MAZI24/01/024 LWIINDI BENTRY BENNIE MWIINGA MALE GRADE 9 SCHOQL MAKOYE|0|ocr
CDF-2024-SUCCESSFUL-APPLICANTS-FOR-SECONDARYSCHOOL-BURSARIES-MAZABUKA-CENTRAL.pdf|2024|Mazabuka Central|secondary_school_bursary|11|MAZI24/01/206 CHIBESA SHADRECK BENNIE MWIINGA MALE GRADE 9 LSECONDAR Or MUNICIPAL ReruBLic MAZABUKA COUNCIL|0|ocr
